@timestamp,@message,@initDuration
2022-04-08 04:20:49.403,"REPORT RequestId: 3e38db79-c020-4e50-80e3-114823a29df1	Duration: 15.80 ms	Billed Duration: 16 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:11:33.112,"REPORT RequestId: 2f72a165-46dd-4b8f-a0dd-f5c708f0d98e	Duration: 3.05 ms	Billed Duration: 4 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 02:10:33.034,"REPORT RequestId: c16aa47f-9698-4361-87df-bcf41b0785d1	Duration: 328.41 ms	Billed Duration: 329 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 02:09:32.614,"REPORT RequestId: 2dc2af90-047e-4f36-845c-aa180251fb43	Duration: 20.12 ms	Billed Duration: 21 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:08:32.492,"REPORT RequestId: d2052ce4-e095-4cb1-9713-4d131295a280	Duration: 1.74 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:07:32.373,"REPORT RequestId: ec049800-de01-4d5a-ae0e-3366a7153649	Duration: 7.99 ms	Billed Duration: 8 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:06:32.255,"REPORT RequestId: 9c3e06df-8e2a-4c1f-9190-262ee6f89a6c	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:05:32.136,"REPORT RequestId: c8784907-9d0e-42df-8c1e-d71dcc3be151	Duration: 1.69 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:04:32.021,"REPORT RequestId: d0405766-f04c-4579-bcc6-bf73ca1bbfe0	Duration: 1.78 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:03:31.909,"REPORT RequestId: 98b9583a-6b17-4a7b-843e-d23426f76ade	Duration: 1.73 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:02:31.794,"REPORT RequestId: 26f8ff4e-20f1-40ad-abd0-58cf7045ad11	Duration: 1.65 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:01:31.682,"REPORT RequestId: 0f048f3c-f9c1-4e98-b811-18c4cd20dd26	Duration: 1.72 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 02:00:31.548,"REPORT RequestId: 497305ae-e453-4821-9d7f-8890afbe5102	Duration: 1.79 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 01:59:31.431,"REPORT RequestId: 418c76dd-c5de-45ab-b4e8-721f599c257f	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 01:58:31.321,"REPORT RequestId: 6235cbc1-91a0-4cf9-8d28-b8f94a551e23	Duration: 1.93 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 01:57:31.211,"REPORT RequestId: 75a2e653-c6b3-446b-8ad8-c740e79a06b2	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 01:56:31.092,"REPORT RequestId: cfbc5e75-20ba-4922-ad74-3c57018c7b84	Duration: 1.75 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 01:55:30.950,"REPORT RequestId: c5234521-d1b7-48d9-95bf-8ea1146ee977	Duration: 278.40 ms	Billed Duration: 279 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	Init Duration: 711.60 ms	
",711.6
2022-04-08 01:54:29.750,"REPORT RequestId: 95a9aec7-4654-4732-a7ac-40ca98544f3e	Duration: 1.40 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:53:29.638,"REPORT RequestId: c0958640-95b9-4060-888a-3a78187a9f29	Duration: 1.36 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:52:29.527,"REPORT RequestId: 6fb5b4d8-dbeb-4caa-9e26-c7f98e2586bf	Duration: 1.36 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:51:29.415,"REPORT RequestId: d888533e-6e0c-4e73-a40c-36e2e6ad56e8	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:50:29.299,"REPORT RequestId: 560de1d0-0bf8-4bb1-b754-7399eda235cf	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:49:29.191,"REPORT RequestId: c5b73fe7-7717-4f56-9209-7331af6d357a	Duration: 1.56 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:48:29.081,"REPORT RequestId: d450a9ce-545c-4074-91eb-02fd48cec4e4	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:47:28.962,"REPORT RequestId: f5fe99d9-3b72-4948-8a79-a3cc752cc71e	Duration: 1.42 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:46:28.851,"REPORT RequestId: a8e1e89d-1919-43d8-8587-fd56357d5529	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:45:28.736,"REPORT RequestId: bc7a80ae-9241-40ce-98b2-f503b771c94b	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:44:28.621,"REPORT RequestId: 98a836c9-7dbf-4791-a941-d1bb29c44df4	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:43:28.512,"REPORT RequestId: 879e73f7-c43a-485d-9de1-379006f404a2	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:42:28.397,"REPORT RequestId: 9868d186-1ff5-420f-887b-842027a43698	Duration: 1.42 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:41:28.283,"REPORT RequestId: 29878f6f-8d4e-4526-a624-d5bc1a2d4169	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:40:28.163,"REPORT RequestId: 9065b897-66ca-4a10-9cbf-553330c9885e	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:39:28.051,"REPORT RequestId: f36610e4-23a1-4cfd-97ba-686f163a4ece	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:38:27.946,"REPORT RequestId: 3eccceec-ecb7-4b6b-a70c-fb1345ca340e	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:37:27.828,"REPORT RequestId: bdd4836a-e230-45c3-ae86-2a17e59eae98	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:36:27.717,"REPORT RequestId: 925a7ad2-6e05-4ad7-a3b4-d5dc057cbc27	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:35:27.605,"REPORT RequestId: e2d34db3-3a7d-430e-846a-8a9e710669ff	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:34:27.491,"REPORT RequestId: 3db9e66c-c628-457e-a95e-01b7ca1ac2b3	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:33:27.376,"REPORT RequestId: 5025866f-1c07-402e-9faf-dd8a0e462ed9	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:32:27.260,"REPORT RequestId: 4dc801c1-b084-45bd-b7a3-3af1acac4ac1	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:31:27.145,"REPORT RequestId: c0795be9-8f64-44de-8f14-4fcc7e6f6eeb	Duration: 1.70 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:30:27.030,"REPORT RequestId: e7bd9a9b-32fc-415b-bb15-5d4ffacd08b6	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:29:26.920,"REPORT RequestId: 538fdaec-e0a7-43f7-8866-40d77edb5b1e	Duration: 1.75 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:28:26.805,"REPORT RequestId: d1315a95-8d84-4650-8f00-c8e471e9d456	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:27:26.696,"REPORT RequestId: bd61f9a5-08c7-49a8-9fcb-85c2ec39b08a	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:26:26.586,"REPORT RequestId: 20206ea4-f89c-49fd-a879-a19657b9b21b	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:25:26.331,"REPORT RequestId: a8dc6ccd-f3e1-49ef-a9ab-37734ffdbb3b	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:24:26.222,"REPORT RequestId: 47ca0dc3-6a40-465c-a542-09b6f066b8b8	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:23:26.113,"REPORT RequestId: 93481a48-20ca-4000-b955-7729d13d84b8	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:22:25.993,"REPORT RequestId: 757cfc85-90f8-460b-8aa9-193df4d01038	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:21:25.877,"REPORT RequestId: 21169258-8443-4396-82e4-8436cfc8f784	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:20:25.761,"REPORT RequestId: ab8889bf-5c0c-423b-bb22-4ab73863d389	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:19:25.645,"REPORT RequestId: 2cdb53a4-0172-4516-a267-228426fa663d	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:18:25.533,"REPORT RequestId: 7f05c2f4-e581-4dee-beeb-975548181d82	Duration: 1.64 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:17:25.419,"REPORT RequestId: 6d77289f-cd66-4a06-ad89-3750fa97cf31	Duration: 1.56 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:16:25.306,"REPORT RequestId: 42fd74c8-f401-4601-9af8-03be4ccc89a6	Duration: 1.38 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:15:25.178,"REPORT RequestId: 059c1bbe-f927-4fde-9927-c79ca86b2235	Duration: 1.63 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:14:25.067,"REPORT RequestId: 9242b467-ecba-4815-a81d-9f5936c2a321	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:13:24.957,"REPORT RequestId: b2d34cdd-bf18-44f7-9396-32f3dc92da94	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:12:24.844,"REPORT RequestId: 8be5a35c-a20f-4a58-9bd8-af057a12bfd0	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:11:24.735,"REPORT RequestId: c357e78c-633c-46bf-897b-1d4bb173dff0	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:10:24.625,"REPORT RequestId: e3db2a88-372f-4f30-812f-4cb187d16f7e	Duration: 1.42 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:09:24.514,"REPORT RequestId: d793fe2c-cb51-4ba5-bfd0-8699b5c04920	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:08:24.395,"REPORT RequestId: 309fc5d2-3bca-4bc4-9daf-6ccbfd2aff06	Duration: 1.81 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:07:24.281,"REPORT RequestId: c218b65a-3a56-4531-ae05-daad5b5d002a	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:06:24.167,"REPORT RequestId: 4492039b-8652-4298-a155-e4f717419197	Duration: 1.82 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:05:24.053,"REPORT RequestId: 30f95e2a-4453-4037-af90-b656e848e588	Duration: 1.63 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:04:23.941,"REPORT RequestId: 396e7a3e-37c4-4300-8730-eabb3f19a068	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:03:23.828,"REPORT RequestId: f5ed833d-aa21-4e8a-91b0-424f85628bf4	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:02:23.719,"REPORT RequestId: 9a1518a1-8da9-498b-b6e5-ffad2396de73	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 80 MB	
",
2022-04-08 01:01:23.610,"REPORT RequestId: 1d6dfbf2-1d95-4169-980b-d54530450f9c	Duration: 1.70 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 01:00:23.496,"REPORT RequestId: b722e009-837b-4ec4-ae4c-1b5a7b327afd	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:59:23.392,"REPORT RequestId: 150f2dcc-f11d-4ce3-a93a-fcc3d0423117	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:58:23.274,"REPORT RequestId: 0db2e78f-6ff1-406d-9d5d-8f61e80e28e3	Duration: 1.65 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:57:23.159,"REPORT RequestId: 6f1531f8-859e-475a-a2b3-b3156de9c638	Duration: 1.48 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:56:23.047,"REPORT RequestId: 9c6cbf4e-8205-4e05-82fd-a47beab91cce	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:55:22.933,"REPORT RequestId: 57013524-7bdb-44ab-a919-c681ba64bd54	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:54:22.819,"REPORT RequestId: 5e406b21-5f85-4450-af44-a6a7f2c4e8b1	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:53:22.707,"REPORT RequestId: 993e7701-af0e-4b1d-9f4e-617c2c71582f	Duration: 2.69 ms	Billed Duration: 3 ms	Memory Size: 256 MB	Max Memory Used: 79 MB	
",
2022-04-08 00:52:22.599,"REPORT RequestId: 363df94d-08d8-4422-a8fd-6d29b7b7449f	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:51:22.488,"REPORT RequestId: 0422b81e-e3f1-4b26-acdf-9b4a23ccf973	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:50:22.372,"REPORT RequestId: e110eaee-0d49-4fd2-96a2-4f0e53f8d4f7	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:49:22.255,"REPORT RequestId: 0ed6061f-807d-4530-b26a-6402c06a1c43	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:48:22.139,"REPORT RequestId: 2c48df7d-d3d0-4ddc-ad86-b52e9677c1de	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:47:22.021,"REPORT RequestId: 91fd2a64-341d-48b0-bf36-56a678b58cef	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:46:21.909,"REPORT RequestId: 8f82ba57-ad0c-4ce7-ba90-309a4c99da51	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:45:21.796,"REPORT RequestId: bb54d8ad-d41d-4281-a995-5506a6e5fc14	Duration: 1.74 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:44:21.682,"REPORT RequestId: 3192b6b0-2d8d-4e34-839c-3e6f53da3565	Duration: 1.72 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:43:21.570,"REPORT RequestId: 170bcdbc-c34d-4abd-8acd-b2e8a3db2bfe	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:42:21.459,"REPORT RequestId: 598d224e-a9e6-4b43-b2b3-a5a6ac8de220	Duration: 1.97 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:41:21.337,"REPORT RequestId: 6676fe0c-f6df-49dd-aac7-aa3c0f7c9084	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:40:21.223,"REPORT RequestId: bdd4ff34-cf66-4396-8f2e-728e20ffec62	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:39:21.110,"REPORT RequestId: d019f687-85bb-4afc-b55d-c3aca563510f	Duration: 1.44 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:38:20.998,"REPORT RequestId: 92cbf790-766e-42b0-9037-a3f3660a7695	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:37:20.887,"REPORT RequestId: b8943879-e89d-44ec-9ded-413231e2f3c4	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:36:20.794,"REPORT RequestId: 46f10324-0bef-434e-8feb-1df803faf2d1	Duration: 233.40 ms	Billed Duration: 234 ms	Memory Size: 256 MB	Max Memory Used: 78 MB	
",
2022-04-08 00:35:20.453,"REPORT RequestId: 7ae76522-d0ba-4774-87e4-cfa8ba77349c	Duration: 8.20 ms	Billed Duration: 9 ms	Memory Size: 256 MB	Max Memory Used: 77 MB	
",
2022-04-08 00:34:20.353,"REPORT RequestId: d335b011-a47c-42ad-97c4-5f989bec7f47	Duration: 33.01 ms	Billed Duration: 34 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:33:20.232,"REPORT RequestId: 33088e9a-b773-4487-9dd5-5c02ae57b4cf	Duration: 22.12 ms	Billed Duration: 23 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:32:19.920,"REPORT RequestId: 8b24ded8-2428-4956-b901-26327ebdf522	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:31:19.806,"REPORT RequestId: 2507ae07-00c8-4851-89b8-a8d4c72206af	Duration: 1.96 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:30:19.641,"REPORT RequestId: 784d56c0-27c5-433f-a2fd-dd4d8739564c	Duration: 1.69 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:29:19.522,"REPORT RequestId: ab2748f7-782b-4623-a0aa-0fb41dce2590	Duration: 1.66 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:28:19.406,"REPORT RequestId: b93db442-ce20-4e22-83cc-192d811a4843	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:27:19.297,"REPORT RequestId: cfc3923d-06bc-44ee-9ac9-4b0425e44c3f	Duration: 1.71 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:26:19.179,"REPORT RequestId: e936704b-c6be-4b9f-a620-d72d89dc9b74	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:25:19.068,"REPORT RequestId: 8afacc81-e112-47af-85b0-7982f77d008d	Duration: 1.73 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:24:18.952,"REPORT RequestId: cac1c250-dcf3-467b-adf2-281d6fd9230d	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 76 MB	
",
2022-04-08 00:23:18.829,"REPORT RequestId: 27bcb0d8-f96b-4dfd-9a9e-735b6d26b7bb	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	
",
2022-04-08 00:22:18.718,"REPORT RequestId: aa898d74-5f9c-4a2f-a90f-a1c00533f9d4	Duration: 1.94 ms	Billed Duration: 2 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	
",
2022-04-08 00:21:18.626,"REPORT RequestId: 1c9ad7a8-5577-4b07-ae6e-8f518793eb31	Duration: 316.95 ms	Billed Duration: 317 ms	Memory Size: 256 MB	Max Memory Used: 75 MB	Init Duration: 672.91 ms	
",672.91
