@timestamp,@message,@initDuration
",
2022-04-08 12:59:59.850,"REPORT RequestId: 74f87ab5-3d96-497a-b19e-bbd45c51a7d3	Duration: 2.11 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:58:59.734,"REPORT RequestId: d66e5a37-1444-4c9d-a24a-eaf57df6c022	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:57:59.610,"REPORT RequestId: c41aba2c-2118-43ed-b462-a85a222cb09e	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:56:59.495,"REPORT RequestId: 985b4ce2-3846-4ab6-a383-85df283017ae	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:55:59.387,"REPORT RequestId: c6206b4e-8eb9-421a-acac-43c87c0d8a85	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:54:59.275,"REPORT RequestId: 4749677c-5557-49a1-94e1-c00931776704	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:53:59.162,"REPORT RequestId: 9d40c6bc-6fdb-4b5a-8fdd-04970514a501	Duration: 1.70 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:52:59.038,"REPORT RequestId: 12300b60-2c46-44aa-94cc-a4bcfba9e98d	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:51:58.924,"REPORT RequestId: 20b2520c-6cde-4fcb-9449-3ab19b9f4309	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:50:58.810,"REPORT RequestId: 8624ddb1-6ed9-4c71-95d6-3fffde089628	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:49:58.700,"REPORT RequestId: 648cb57a-c9ec-4d93-aaf7-e1a10e766eb6	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:48:58.590,"REPORT RequestId: 182fd8d5-42f8-41f7-8062-b4650f7fe191	Duration: 1.63 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:47:58.475,"REPORT RequestId: 45272411-534a-481f-8560-6bfb4abc3ac4	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:46:58.365,"REPORT RequestId: 95ce7c73-24d5-4f08-b361-ee35e1ed6620	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:45:58.146,"REPORT RequestId: 9de552d5-09fa-47ee-a0ad-69de48315cb6	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:44:58.020,"REPORT RequestId: 93e7e369-2bdd-4454-82ce-556b93a4c81b	Duration: 1.85 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:43:57.906,"REPORT RequestId: ed55b1f2-df02-4209-a9b7-cdacfbd28422	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:42:57.790,"REPORT RequestId: df961a73-2add-42e0-a282-99e33f47f100	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:41:57.660,"REPORT RequestId: cb80e2fd-d072-45dd-a4ab-7dd231959752	Duration: 1.45 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:40:57.550,"REPORT RequestId: 8cd98a3b-a01d-461c-a785-6fca77ee4895	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:39:57.440,"REPORT RequestId: f253127b-f246-4af1-a5bd-fd4daca9ef2c	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:38:57.325,"REPORT RequestId: 9dd52dc9-bdb2-4e29-87fa-58e3530d92bc	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:37:57.208,"REPORT RequestId: 0d02ab0a-a38c-4d91-bccd-f1254f1ec569	Duration: 1.98 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:36:57.078,"REPORT RequestId: ee019ea3-93d1-4a0a-ab15-c6fb6c6916f6	Duration: 1.90 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:35:56.964,"REPORT RequestId: 35f59a99-7cf2-4fcc-afa7-71b5221a1a65	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:34:56.856,"REPORT RequestId: b7fef791-fe9e-417a-8068-60057b571bec	Duration: 1.97 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:33:56.746,"REPORT RequestId: 30928577-e946-4bb0-be13-0d46facbf7ba	Duration: 1.74 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:32:56.621,"REPORT RequestId: 4e6b1f50-1bee-432a-afe6-eabeb5d834fc	Duration: 1.91 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:31:56.511,"REPORT RequestId: dae13923-130c-4cdf-8521-74e33c422fba	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:30:56.396,"REPORT RequestId: a2298630-c788-4f49-b71f-26981f9d5727	Duration: 1.77 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:29:56.286,"REPORT RequestId: bc263e2c-e96c-467c-835d-aaf8c3f6ac44	Duration: 1.38 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:28:56.174,"REPORT RequestId: fadd0915-dbbf-48a8-a4b8-d3a04ebbcc69	Duration: 1.40 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:27:56.053,"REPORT RequestId: bc1b801e-175b-482f-b456-6d1ad13cef06	Duration: 1.51 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:26:55.943,"REPORT RequestId: 29aaf8f7-67bf-4f6c-b8ac-8958759d43c0	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:25:55.829,"REPORT RequestId: 17354958-80a7-4b9d-bced-44aeac4e572d	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:24:55.719,"REPORT RequestId: c712f3c4-3d74-4632-997c-cfea58cb54bb	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:23:55.607,"REPORT RequestId: fbd5e65c-3afd-475f-a021-5a8baa0a9048	Duration: 1.63 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:22:55.483,"REPORT RequestId: b6073943-8cb8-4f98-950d-95b1ef1a479d	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:21:55.374,"REPORT RequestId: 22b70892-355a-468f-8d8e-6ddbd2da56ca	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:20:55.263,"REPORT RequestId: 5e5466f7-b858-4577-a925-a655416bf107	Duration: 1.71 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:19:55.150,"REPORT RequestId: 44fd35c9-dc02-4721-8ae7-305889b30e9b	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:18:55.035,"REPORT RequestId: 707b46ac-8277-4b41-a6cf-c2ecdc2ebb86	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:17:54.920,"REPORT RequestId: a358a80f-5c2b-4bb9-bcb0-6e946378a130	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:16:54.796,"REPORT RequestId: c3dde54f-9dc1-47f8-9169-90ae9454ccfc	Duration: 1.68 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:15:54.670,"REPORT RequestId: 50cef25e-9aef-4ad9-a88b-334e293ceeb5	Duration: 1.83 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:14:54.551,"REPORT RequestId: a09c509c-952c-4225-a569-57876078815b	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:13:54.433,"REPORT RequestId: d3863462-3aef-4459-96de-6500781397cf	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:12:54.314,"REPORT RequestId: c83ac277-156c-436f-b4ca-87708798d941	Duration: 1.58 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:11:54.202,"REPORT RequestId: 9b539817-a2c6-4c80-9e60-8fe9e962515e	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:10:54.089,"REPORT RequestId: 7bcc223d-5567-4c02-8fa0-3cea328004fb	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:09:53.978,"REPORT RequestId: 77959f4f-6feb-443c-9597-5f524ea20a9d	Duration: 1.66 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:08:53.866,"REPORT RequestId: 1b14bdea-92ff-417c-ad65-92fcf08835ea	Duration: 1.81 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:07:53.744,"REPORT RequestId: b4558a1c-d198-4736-af7e-d8666759a42c	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:06:53.633,"REPORT RequestId: 15996cdb-df2f-437f-8210-fc301dfbb0a0	Duration: 1.72 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:05:53.521,"REPORT RequestId: f21887ae-1748-4250-956d-f55f61903435	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:04:53.407,"REPORT RequestId: cb11dcf5-94b3-4009-9eaf-5d7066f4f626	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:03:53.293,"REPORT RequestId: 7ab3f411-0e38-431f-99a8-3cc557c10421	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:02:53.175,"REPORT RequestId: e2fcfb34-3c7f-4ca3-995d-2246887973fe	Duration: 2.47 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:01:53.054,"REPORT RequestId: 733858d9-4662-46e3-ae8d-e24489482136	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 12:00:52.923,"REPORT RequestId: 4907265a-c45b-408b-8cf0-37548e73897e	Duration: 1.69 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:59:52.809,"REPORT RequestId: 4aa6dda4-28e4-4989-bfc4-46c0750a403c	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:58:52.697,"REPORT RequestId: c582aa6e-c620-4056-81b0-3711ecee944c	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:57:52.584,"REPORT RequestId: 8512ca36-8d22-4f4f-9fa0-30ec5f7db16a	Duration: 1.70 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:56:52.469,"REPORT RequestId: 81c7d729-a37b-4d0e-9a13-ccee37c59709	Duration: 1.52 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:55:52.358,"REPORT RequestId: 85530669-79e9-4b5d-8f7f-831ced780450	Duration: 1.57 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:54:52.234,"REPORT RequestId: 3417ea5e-99f5-47de-8b9f-00e5943617e9	Duration: 2.62 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:53:52.123,"REPORT RequestId: 35a85f9a-196b-47dd-8922-0e39cb0f2964	Duration: 2.68 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:52:52.005,"REPORT RequestId: 8997bd0e-500a-4570-b4a9-3a653f5ce60f	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:51:51.878,"REPORT RequestId: 730ecc72-b67d-46cb-8c35-61844512a790	Duration: 1.34 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:50:51.767,"REPORT RequestId: 81b8b5be-8ecf-4d4a-9db8-3b11d6e64fd2	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:49:51.657,"REPORT RequestId: 55243b15-6642-48cb-a4e3-0232fee74329	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:48:51.544,"REPORT RequestId: b42176e2-42e9-473e-a326-7d23807d6270	Duration: 1.56 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:47:51.420,"REPORT RequestId: a0b081a9-70a8-4a67-bafe-b328c1e7f6e5	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:46:51.249,"REPORT RequestId: 82ce54b4-2a85-487c-84fa-fcf7bc2fae3d	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:45:51.140,"REPORT RequestId: b803f6c4-037f-407f-8e07-f10519baa1ec	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:44:51.025,"REPORT RequestId: 073184b9-03ac-45f9-b7c9-96b5f3900c5f	Duration: 1.46 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 82 MB	
",
2022-04-08 11:43:50.917,"REPORT RequestId: 57e412cb-f0cf-418d-bbc5-584a343a01af	Duration: 2.08 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:42:50.799,"REPORT RequestId: c08b409a-86bc-4e63-beec-4a8844c7cf61	Duration: 1.41 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:41:50.689,"REPORT RequestId: 62066d28-555b-4b40-8cba-79e223f3779e	Duration: 1.55 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:40:50.571,"REPORT RequestId: 33eb5df3-1103-4cbc-87ce-b64a37f358c8	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:39:50.457,"REPORT RequestId: 06644ce1-1638-491a-8958-5bb22c5995b7	Duration: 1.53 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:38:50.342,"REPORT RequestId: 4f43256d-6168-4220-a6ff-71cada876817	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:37:50.228,"REPORT RequestId: 5b67bc9d-1a55-4a59-9458-253333efc640	Duration: 1.51 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:36:50.117,"REPORT RequestId: 94c5c6b3-9425-4c52-afa7-0b5c2dbc7cb0	Duration: 1.47 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 81 MB	
",
2022-04-08 11:35:50.000,"REPORT RequestId: 7c15c51d-4718-4a0c-9b7e-d3170ea3f5d7	Duration: 1.35 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:34:49.891,"REPORT RequestId: de1e230c-c87d-4d26-a7d9-30417bde3f34	Duration: 1.40 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:33:49.782,"REPORT RequestId: c31a0e7a-aad7-4515-9ca9-2942179d2b9a	Duration: 1.50 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:32:49.666,"REPORT RequestId: ee34f4f5-91c3-4807-83a2-e0a373a438e0	Duration: 1.49 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:31:49.558,"REPORT RequestId: a69c73bb-bb42-4d9b-ba23-1cb7e1bc1e1c	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:30:49.444,"REPORT RequestId: 824e4e15-6e85-4364-9b52-941ea23675d0	Duration: 1.90 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:29:49.324,"REPORT RequestId: 35a5a6b7-a304-4ae4-91ae-eecd671e9273	Duration: 1.43 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:28:49.214,"REPORT RequestId: 2aa92c35-a692-436d-baac-ab7829a525f5	Duration: 2.32 ms	Billed Duration: 3 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:27:49.097,"REPORT RequestId: ef2eed6e-0835-44d7-a42e-f4a4131df8c9	Duration: 31.81 ms	Billed Duration: 32 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:26:48.952,"REPORT RequestId: 49eed069-f63a-439b-8c57-3b442247cb8e	Duration: 1.54 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:25:48.845,"REPORT RequestId: 39171918-c1e2-4eab-a734-619353c6624d	Duration: 1.75 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:24:48.724,"REPORT RequestId: 64484bfa-3c7b-41f7-b7d1-78f9fb32fe7b	Duration: 1.76 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 80 MB	
",
2022-04-08 11:23:48.607,"REPORT RequestId: db60bf0f-6274-4fee-8b3e-2b7c53d7df81	Duration: 1.66 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:22:48.492,"REPORT RequestId: 2045c4d7-7b70-43a2-abd0-1aebee6252f7	Duration: 1.62 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:21:48.384,"REPORT RequestId: e4473f3c-166d-40a5-9d41-6f42fc7642f8	Duration: 1.60 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:20:48.264,"REPORT RequestId: 4c5a2357-0893-4579-b9cc-7f69c60a62d5	Duration: 3.41 ms	Billed Duration: 4 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:19:48.153,"REPORT RequestId: cbbd5f47-6586-439d-975c-73f7861b05ae	Duration: 1.66 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:18:48.019,"REPORT RequestId: 3f5e122c-1949-4fdf-a8b4-82510ff0fe6d	Duration: 1.93 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:17:47.879,"REPORT RequestId: 4df4f2e9-0d42-45be-8167-b97cbed1be78	Duration: 1.61 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:16:47.762,"REPORT RequestId: 75b5bb7e-0c70-4a72-8ed3-82bec22a037d	Duration: 1.92 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:15:47.653,"REPORT RequestId: d12c4acb-73eb-4c82-aa18-3a68fc8b131f	Duration: 1.59 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
",
2022-04-08 11:14:47.539,"REPORT RequestId: dbb9cbe4-9e50-41fb-9edd-ebc60119a6df	Duration: 1.65 ms	Billed Duration: 2 ms	Memory Size: 1024 MB	Max Memory Used: 79 MB	
